Biaya Karyawan (IDR),Pengeluaran Listrik (IDR),Pengeluaran Air (IDR),Biaya Kebersihan (IDR),Perawatan Elektronik (IDR),Total Pengeluaran Hotel (IDR),Pendapatan Hotel (IDR)
17286534.77,13189638.38,639806.5861,2465880.468,561640.1393,34143500.33,488801528.2
16991238.18,2169348.806,4761063.048,1406111.318,2771731.916,28099493.27,453633404.8
15420447.06,3955763.196,1583206.635,1042885.492,1796018.862,23798321.25,181213418.1
9082177.058,11534556.73,1579770.067,1466220.029,687360.0317,24350083.91,197025657.4
13853460,1718113.886,875205.742,2474340.172,775691.8207,19696811.62,217193551
10414608.45,7895495.33,4678284.884,461381.2024,1458772.561,24908542.43,227548750.3
6373731.1,7189498.486,3108817.017,2587202.366,2850585.482,22109834.45,95143774.64
18759703.63,5681616.506,3501665.857,2702775.622,2232272.879,32878034.5,392883277.5
7052279.464,6524012.414,4602095.993,2845452.954,2669047.165,23692887.99,214402668.6
19253560.31,8419168.217,2055290.76,1252715.178,1416141.616,32396876.08,445918989.5
11690086.59,3259143.017,3296782.9,729707.1717,608034.2489,19583753.93,467123280.4
7776993.933,9007942.296,674597.5463,1183558.374,2935794.093,21578886.24,60994089.19
13128514.21,12276052.61,1340476.377,1065445.079,542932.4767,28353420.75,494826381.5
18094187.54,11642253.02,4240606.123,610846.3463,2869129.133,37457022.16,369510229.2
15983373.3,3154598.666,3950457.604,1861073.343,1421693.56,26371196.47,284176501.7
17098417.22,3089492.576,2077892.112,1482210.065,525226.0126,24273237.98,225287423.8
14881750.5,4754441.148,2195647.825,2610532.878,2222893.079,26665265.43,283333159.7
15384148.47,6055046.169,2900994.951,193117.7834,2951350.76,27484658.13,196081125.8
17737934.77,6718378.14,501084.5211,1967216.99,2914064.307,29838678.73,330209516.2
8745020.133,10515761.04,1585599.512,2312551.748,902342.528,24061274.96,91841124.4
12341374.45,1793526.05,1437043.139,2302511.051,953119.5152,18827574.21,329505171.3
8318141.627,1485417.859,1627173.26,2669614.505,1913847.287,16014194.54,173905182.6
19815020.12,6486747.881,4126576.291,2214197.854,2093262.066,34735804.21,57935673.07
19160890.1,10760291.69,1758532.354,2790649.179,2348544.784,36818908.1,298717594.8
5591402.171,3708094.801,1361845.949,1064704.139,952625.9012,12678672.96,310301490.1
15583627.59,9981062.738,2769185.574,1559307.309,2897517.717,32790700.92,241956052.1
18878724.76,4637593.931,4395402.664,140831.0235,2096848.141,30149400.52,82528804.65
7708630.177,13405205.52,1586073.667,120177.0032,2617617.297,25437703.67,452004328.8
13519178.46,13539659.22,853413.0926,796367.1993,1850164.288,30558782.26,325143863.3
18732324.46,5162020.86,2103821.311,392340.8717,1535692.119,27926199.63,102070984.8
5509189.679,4219912.555,3864433.211,854612.967,2942957.266,17391105.68,279918759.5
15461304.01,6758255.609,2978107.451,613425.5541,1955303.427,27766396.05,273764442.2
9460235.111,4367442.193,4175570.163,182708.072,2667183.957,20853139.5,77180840.96
18865942.93,10413373.81,4818164.664,2736982.025,2883230.991,39717694.42,323086866.6
19565873.68,12564905.58,4066981.145,123847.081,2188386.568,38509994.06,413746879.5
19163997.34,10423289.83,3217113.855,2234638.219,1872346.696,36911385.94,387053624.4
12113213.25,12540906.26,2720037.146,541228.8721,508777.1273,28424162.66,141336236.4
17930639.76,6557890.271,680310.8886,2745465.904,600049.1018,28514355.93,438031638.3
17668240.98,3188437.59,4929448.905,2689108.225,1002128.04,29477363.74,204143974.5
9786507.099,11331313.26,2225665.052,1996313.324,965021.0796,26304819.82,475928770.2
17433732.11,6046643.072,1185026.963,2049479.034,1136896.988,27851778.17,82286583.9
5555114.521,10397791.55,3500189.849,115483.5117,1262336.594,20830916.03,268793909.8
13944048.18,4789015.188,1779297.301,2956127.542,1400163.734,24868651.94,318705969.7
8450132.559,2137214.887,3136002.219,2645714.55,1551344.225,17920408.44,161442544.3
6808503.287,14896145.14,3140455.585,2695808.055,747165.8461,28288077.91,397121084.9
6154298.024,3186821.111,2505784.194,2011809.157,605904.8299,14464617.32,332103055.9
15444331.64,14837893.92,4262533.77,1099882.093,2184861.123,37829502.54,58149246.78
10098124.46,14681919.06,1692351.777,2691581.082,1843337.062,31007313.43,323765865.8
15871501.57,12113453.45,2518846.662,945399.0916,1610360.506,33059561.29,271165205.5
5980345.112,10231921.47,2919614.579,1731863.476,2086099.853,22949844.49,138213140.8
9729355.067,9089298.704,3486311.243,389219.8198,2569198.518,25263383.35,498086702.2
13092369.39,13125421.64,4027873.327,2773671.327,1569232.273,34588567.95,453722987.7
16860847.47,5052153.303,2276632.773,508234.3275,2102798.663,26800666.54,181628462.8
9781287.544,7547536.975,3407211.248,752200.7366,2883930.56,24372167.06,293481914.4
14388370.65,9671459.571,1177749.289,1718589.059,2599061.24,29555229.8,192425963
18289666.22,6756666.662,4696916.452,2315869.701,1565002.026,33624121.07,398973088.2
14237947.82,6984810.357,2223764.629,1896118.787,2111792.095,27454433.69,468649144.9
8494392.121,5623985.345,3782846.399,773188.3471,942677.3048,19617089.52,211472873.1
5366011.723,8899245.434,591534.8685,102734.8233,1901305.462,16860832.31,412512912.1
18051483.11,12908043.39,1423342.143,2295736.683,2953320.728,37631926.05,274283394.2
5319041.163,3821397.292,2691871.449,2957101.245,1795787.788,16585198.94,228460352.6
18120525.09,14082062.54,4452136.105,2448748.049,2819095.748,41922567.53,472289833.4
12934057.01,10647227.15,2872648.175,1434599.193,1518337.301,29406868.83,279682109.9
19086015.48,12525824.98,4684417.17,2720925.058,2997112.068,42014294.75,260334725.1
16981748.54,8786669.697,2677086.035,1288558.252,1948050.088,31682112.61,352595480.9
19969011.66,11913233.82,2707020.935,1622308.844,605672.4856,36817247.74,167555390.5
10260677.23,1226805.563,1038860.548,1483676.325,1966886.992,15976906.66,196156791.9
16507824.33,12457325.95,4111953.099,1398109.231,1186431.739,35661644.35,469420626.3
11028963.7,1561944.027,1611344.356,2348053.231,581203.3051,17131508.62,355338430.4
12198134.3,13458787.27,4548256.202,1627629.831,2552133.262,34384940.87,421986716.5
14412581.95,14887478.46,4598708.991,1018479.654,1189324.092,36106573.15,172000292.9
18105156.71,5116944.47,4744895.503,848658.6862,2491371.385,31307026.76,294705585.5
19761252.04,3944459.788,2841037.201,209467.2192,1220543.957,27976760.2,487128320.1
16524101.21,11715087.09,3546922.032,1791265.969,985815.8847,34563192.19,193416754.6
11266501.73,4542368.773,4003321.46,766888.1047,2934838.935,23513919.01,122214414.3
11320355.03,13117873.36,1089565.784,529588.3738,1404113.319,27461495.88,279898703.7
16063734.52,2439796.29,3204307.377,1996106.895,2003440.529,25707385.62,224519489.9
8581657.187,2763372.749,654340.5559,2075506.848,2024953.732,16099831.07,121809754.8
6657111.697,14708121.77,2739047.375,2281249.188,1901183.705,28286713.74,449848122.2
10319332.36,10433744.58,1196792.067,1560372.999,2786739.359,26296981.37,495825759.7
9308584.875,12856421.14,1323153.167,2692758.355,2186102.678,28367020.22,305861981.3
9444621.807,5540611.283,2142714.05,2815393.985,1509332.51,21452673.63,398604545.8
8504116.266,10470772.49,2445967.25,2441375.725,2655950.961,26518182.7,436567266.3
5631397.845,9319385.582,3304275.91,1943221.098,952657.2478,21150937.68,365441902.7
5268109.021,9444101.682,834927.883,980790.7654,1860591.894,18388521.25,69870222.1
19815835.85,10555454.43,2766612.926,2950540.273,2876375.93,38964819.41,120935404.3
11416597.01,9055028.424,1321813.086,894994.8849,2063494.075,24751927.48,81945136.02
10764899.71,7006873.17,3082888.288,687705.0738,2542421.126,24084787.37,54445822.99
15194709.24,4862917.721,3368320.755,1382246.93,2133901.814,26942096.46,187698383.9
8273808.318,11760138.63,3005191.654,264837.6551,2598427.159,25902403.42,226560182.2
19249417.76,4167814.02,3822329.797,2937633.948,2861219.7,33038415.22,158463379.6
16795175.22,10692960.29,2010241.599,1806457.314,1182304.319,32487138.73,79072091.64
6341165.035,4266659.517,3942979.662,1715161.066,924152.7031,17190117.98,288438390.9
11263711.64,9754622.379,2447451.868,2001809.212,1709976.876,27177571.97,172993694
18186774.61,11459095.74,2678830.242,1541368.579,2254656.067,36120725.24,408216719.7
19170980.33,4061994.445,3416459.573,192984.1996,1067978.133,27910396.68,53623679.73
12011022.67,1839206.212,582612.728,1875702.738,510253.6261,16818797.97,429137173.1
14201170.84,2833632.402,3442973.996,2176904.243,1357337.79,24012019.27,479639155.5
7505509.191,9483957.542,3283633.171,1308572.276,2922148.339,24503820.52,372260778.4
19867529.39,12892249.69,1894312.025,2296157.159,2237418.652,39187666.92,380139829.4
8475075.521,1629955.497,886074.282,758303.7681,1503313.61,13252722.68,470103040.2
19140976.61,11278117.63,909209.5246,741702.1141,981440.2434,33051446.12,144082078.4
14744699.73,5778461.043,4654506.861,568109.2643,1390224.184,27136001.09,497554505.7
14116051.92,7699397.179,3601756.946,1178784.803,924598.5833,27520589.43,398066541.5
12690327.67,14004033.7,1071961.762,2556334.903,765764.5533,31088422.58,376956818.7
8460047.176,5647601.066,2105254.262,2500944.98,2766855.931,21480703.42,212490760.5
7647920.48,7514717.075,3166173.473,1210190.203,2994125.846,22533127.08,295599868.4
8307293.136,1191553.807,4260072.673,1808444.334,910286.099,16477650.05,344263004.7
7796573.932,2142382.08,696474.1792,2190367.318,636306.3972,13462103.91,329154287.6
16693767.1,4620282.276,1564849.092,799499.6464,1324327.768,25002725.89,367243087.3
10251878.89,1389931.371,4503870.456,587609.1491,1654147.952,18387437.82,87071782.59
5867640.148,9839254.565,541244.9758,2919078.38,1012053.118,20179271.19,210041794.8
19536539.45,6969576.995,1406295.963,1890916.208,1253562.279,31056890.9,245300007.5
18256788.27,8674032.838,4815608.792,2946105.593,1002176.839,35694712.34,167283184
18916284.25,3445060.603,3260308.309,1079492.363,2435651.421,29136796.94,127682271.6
19923617.34,5143048.412,1677521.15,2138791.93,2281444.858,31164423.69,112517366
7608428.738,10293542.65,801459.9248,745550.546,2087378.789,21536360.65,214872526.5
10943630.28,14514238.13,626861.032,857480.4967,1468044.643,28410254.59,272048765.3
16373577.14,1705834.83,1601352.858,1584516.152,2772602.353,24037883.33,78339398.07
15440309.27,13465380.49,4466686.188,1026892.564,2923831.354,37323099.87,475906142.6
7308438.595,9076336.818,2371611.444,586102.5351,934098.2816,20276587.67,394359495.3
17237496.87,8894873.935,3741500.161,862354.0358,1057531.604,31793756.61,378883297.9
8366608.578,8003899.493,4632282.659,203670.344,1814077.57,23020538.64,127787236.2
8357264.222,1971517.203,2336182.077,2142828.502,728126.4232,15535918.43,321710345.6
13054616.34,2258275.924,1360748.17,1527138.306,1591120.997,19791899.74,288376226.1
13894099.02,9412768.079,2827030.689,373304.8926,1954478.162,28461680.85,492110980.6
13701293.12,5773420,4586376.592,597912.5801,1805183.928,26464186.22,386452296.5
6372302.561,13841752.93,4119684.864,397350.1605,1327271.458,26058361.97,309092847.7
18161912.94,6692267.523,796234.2951,1876519.144,1856114.515,29383048.42,432865699.9
8984000.639,3005940.422,3616577.6,373210.0545,2897002.386,18876731.1,119792421.9
6942723.819,11006063.67,3073538.851,2287418.766,1015043.511,24324788.62,56847438.36
18331221.2,5106947.9,4583584.294,159481.666,2137078.396,30318313.45,360605000
19334772.47,8356584.303,1051166.376,823189.7852,608491.7354,30174204.67,94240157.11
17931914.26,10769659,2903162.509,2682933.36,666041.0112,34953710.14,101945138
17142741.12,13603697.56,4457582.121,2183740.823,1879570.561,39267332.18,385106326.9
14828629.71,12090676.73,2345107.04,311608.1655,762347.9508,30338369.59,171740679.9
13262860.56,10469054.95,2668977.13,2481265.703,555866.9711,29438025.31,332884047
6304801.399,10514864.55,817073.0495,1529801.852,928782.4941,20095323.35,462833116.7
11126798.2,14242945.02,1751646.382,2555670.779,1912122.927,31589183.3,192413539.2
10590327.76,5141537.365,1960279.921,1842145.346,2258352.386,21792642.77,147714871
8896306.756,1015569.319,4753051.019,2077315.793,1006196.41,17748439.3,97953297.68
15851301.71,4807363.832,1772003.122,2981154.525,2170648.593,27582471.78,108708062.6
12438136.03,4050479.315,2573909.309,773773.0832,956190.8277,20792488.56,78000212.92
6215693.239,10265684.19,3520869.906,1909442.167,2033643.567,23945333.07,89439070.47
8302748.029,9871962.397,1229825.176,1434932.031,1529899.2,22369366.83,244402065
15248881.45,9308459.358,2688990.742,214410.6635,2134498.773,29595240.99,194389270.3
6141962.892,1227408.205,3823425.678,141964.8604,2987631.881,14322393.52,367952366.4
17768103.71,11202892.76,4400848.459,445762.8757,2844542.413,36662150.22,441608746.2
12427197.91,5529425.775,3318166.736,1982366.048,510704.3946,23767860.86,403147941.4
12208798.66,10310783.85,3510740.819,1744772.955,2713596.911,30488693.19,288786765.5
13886116.77,8792097.999,1068275.627,1704945.727,666226.9879,26117663.11,96098952.3
17370214.49,5798232.956,4755994.238,192384.6113,2882616.465,30999442.76,369395277.8
10217138.12,2884067.739,1096583.349,1460978.689,1204564.198,16863332.09,213272926.1
15170242.29,2321864.567,3986028.217,2781406.172,1455087.076,25714628.32,88542677.26
13485979.46,12641256.66,1691673.448,1253016.421,729095.5129,29801021.51,429109883.2
9005424.053,13857565.59,4701169.147,1912275.162,780681.8958,30257115.85,202197432.7
18179449.8,10097032.65,3739817.927,2361474.159,2316851.413,36694625.95,148211974.6
16961390.32,2448077.608,3892161.708,2373383.31,2860830.589,28535843.54,442153429.1
14876777.52,6628381.036,1485766.279,1605912.239,2026871.237,26623708.31,455960240.8
17758725.94,11205148.8,2493679.895,2588060.642,2289625.039,36335240.31,202536876.7
18009413.01,11917492.38,3280159.376,1234996.471,2404924.361,36846985.6,209660638.7
15625444.65,2655060.712,3964881.282,2677210.323,1157035.686,26079632.65,310832837.4
17555199.93,1000430.064,967817.1916,796658.7825,613074.0773,20933180.04,380048672.2
15462071.93,10969918.64,4830643.924,912627.5803,504681.8598,32679943.93,78417140.86
15202111.58,5992346.464,4505993.017,254049.8102,1376623.207,27331124.08,317004645.7
14279170.67,4562738.643,1716568.657,2407187.326,1103660.57,24069325.87,478769027.8
16290749.59,1180564.577,4202421.094,1309460.185,655794.3126,23638989.76,167942253.7
7379076.579,8564191.695,2832457.654,764438.1803,948820.7312,20488984.84,458972246.3
18213061.39,12916110.3,2578129.167,772191.8051,811247.2457,35290739.9,477575753.3
18077652.92,14406843.05,1914953.476,2714059.83,2787195.952,39900705.22,171119138.4
5438709.246,8920429.309,3114358.64,2518358.141,850668.0336,20842523.37,389390839.6
17387251.26,8202458.588,3784501.03,1705239.568,1844121.16,32923571.6,157448753.7
6933048.012,2190789.397,2349198.072,1886721.321,1982764.888,15342521.69,381925022.8
10026782.81,8684219.222,3331486.369,1475544.155,1858723.644,25376756.2,408838987.1
16152623.84,6319707.106,3646908.145,1235832.974,747641.0855,28102713.15,161242566.7
7411398.441,9499893.932,3700048.177,2754882.956,1296995.904,24663219.41,372141294.6
17269505.36,6442168.87,733847.4416,464276.8402,628175.8312,25537974.35,415447042.5
17482012.67,4364187.728,4368865.126,1313495.69,1489174.785,29017736,211360492.4
12612016.01,2329513.853,2562139.916,1099229.533,971497.3282,19574396.64,125466249.2
5095788.076,5408858.224,1680872.368,1544637.089,1904081.333,15634237.09,91384055.29
9305571.998,2353027.68,1587940.284,1427132.436,2232020.985,16905693.38,308921766.6
14253903.78,3476557.312,2673563.508,1604779.642,1830299.651,23839103.89,490144153.7
19717792.67,14822706.22,4490741.928,505765.034,1585591.742,41122597.59,420327644
14477202.91,7217449.797,2202564.118,1588110.354,1468333.552,26953660.73,246127837.5
8897053.716,8446204.731,3873765.861,803014.5603,2604229.42,24624268.29,291479406.3
14510085.55,13230659.4,935684.2894,634560.9121,1048420.163,30359410.31,175787548.4
13099780.7,14937964.61,2642255.16,288019.2345,2335545.849,33303565.55,123379640.3
16697680.93,9158002.291,4962587.632,2311692.42,2393705.812,35523669.08,266936521.2
6604709.582,12374633.49,3966970.113,1339581.57,1548000.018,25833894.78,258575704.8
16415418.54,5577174.341,1447378.198,1917266.682,1243251.498,26600489.26,284868478.8
13118998.68,5280415.404,2756486.632,2210020.696,1676353.715,25042275.13,478762063.5
19444880.06,6637852.094,1551311.436,2070018.329,733034.8147,30437096.73,321752885.1
10128082.49,10415101.68,2343024.173,1464452.085,614825.0806,24965485.51,322597326.5
14489328.4,10550683.65,4010378.107,1224905.734,779007.9986,31054303.89,107611143.3
18980421.58,5413352.085,3970511.669,1190283.738,967862.5787,30522431.65,498419989.8
6537645.92,2864938.938,1526451.701,1956141.511,1760442.051,14645620.12,397780224.9
19058427.31,9853547.591,4650004.932,1534903.629,2622841.59,37719725.05,444741504.8
15318285.83,2796562.071,3166556.822,2562483.519,1089105.83,24932994.08,236435185.3
6017555.887,9098895.115,2209659.309,2636635.755,2837905.027,22800651.09,275957643.1
9514453.504,10707909.79,2758710.114,594625.0962,2887269.772,26462968.28,284937714.1
15622581.33,10808560.95,3222820.64,495077.5895,2897261.512,33046302.02,137342542.7
6010259.022,11548609.55,3019507.393,1928162.686,2593906.837,25100445.49,360270120.3
13732556.9,13220031.9,2688822.66,973554.6694,1409562.602,32024528.74,456339525.6
10188245.85,7999425.888,2772197.618,153855.0844,681709.7775,21795434.22,123667618.2
14313732.77,11223488.65,1293853.597,2677063.741,1922046.829,31430185.59,88843223.07
5686130.507,9668418.295,4157298.069,758012.225,1896703.61,22166562.71,382198507.5
18073052.09,3612959.157,2937921.44,2794913.89,2624939.418,30043786,172940824.3
19602334.54,1359655.028,1089859.378,2180559.908,2989977.627,27222386.48,330738143.7
19533167.83,4983579.399,3947706.957,2311695.121,1770393.266,32546542.57,363091252.1
